signup_date,user_id,channel,campaign_id,country,device,activated
2024-03-23,u1976,paid_search,cmp_ps_2024,UK,mobile,yes
2024-03-23,u1977,paid_search,cmp_ps_2024,IN,mobile,no
2024-03-23,u1978,referral,,IN,desktop,no
2024-03-23,u1979,social,,US,mobile,no
2024-03-24,u1980,organic,,IN,mobile,no
2024-03-24,u1981,organic,,UK,mobile,yes
2024-03-24,u1982,paid_search,cmp_ps_2024,US,desktop,no
2024-03-24,u1983,paid_search,cmp_ps_2024,US,mobile,no
2024-03-24,u1984,paid_search,cmp_ps_2024,US,desktop,yes
2024-03-24,u1985,referral,,US,desktop,yes
2024-03-24,u1986,referral,,US,desktop,yes
2024-03-24,u1987,referral,,CA,mobile,no
2024-03-24,u1988,referral,,US,mobile,yes
2024-03-25,u1989,organic,,UK,desktop,yes
2024-03-25,u1990,organic,,CA,desktop,yes
2024-03-25,u1991,organic,,US,mobile,no
2024-03-25,u1992,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-25,u1993,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-25,u1994,paid_search,cmp_ps_2024,UK,desktop,yes
2024-03-25,u1995,referral,,CA,desktop,yes
2024-03-26,u1996,organic,,CA,desktop,yes
2024-03-26,u1997,organic,,UK,desktop,no
2024-03-26,u1998,organic,,US,mobile,no
2024-03-26,u1999,organic,,DE,mobile,no
2024-03-26,u2000,paid_search,cmp_ps_2024,US,mobile,no
2024-03-26,u2001,paid_search,cmp_ps_2024,UK,mobile,yes
2024-03-26,u2002,paid_search,cmp_ps_2024,US,mobile,no
2024-03-26,u2003,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-26,u2004,paid_search,cmp_ps_2024,US,desktop,no
2024-03-26,u2005,referral,,UK,mobile,yes
2024-03-27,u2006,organic,,DE,mobile,yes
2024-03-27,u2007,organic,,US,mobile,yes
2024-03-27,u2008,organic,,DE,desktop,no
2024-03-27,u2009,organic,,CA,mobile,no
2024-03-27,u2010,paid_search,cmp_ps_2024,CA,desktop,yes
2024-03-27,u2011,paid_search,cmp_ps_2024,CA,mobile,yes
2024-03-27,u2012,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-27,u2013,paid_search,cmp_ps_2024,US,mobile,no
2024-03-27,u2014,referral,,UK,mobile,yes
2024-03-27,u2015,referral,,IN,desktop,yes
2024-03-27,u2016,social,,IN,desktop,yes
2024-03-28,u2017,organic,,IN,desktop,no
2024-03-28,u2018,organic,,US,desktop,yes
2024-03-28,u2019,organic,,IN,mobile,no
2024-03-28,u2020,referral,,CA,mobile,yes
2024-03-28,u2021,referral,,CA,mobile,no
2024-03-28,u2022,referral,,UK,mobile,no
2024-03-28,u2023,referral,,US,desktop,no
2024-03-29,u2024,organic,,US,mobile,no
2024-03-29,u2025,organic,,US,mobile,no
2024-03-29,u2026,organic,,UK,mobile,yes
2024-03-29,u2027,paid_search,cmp_ps_2024,US,desktop,no
2024-03-29,u2028,referral,,CA,desktop,no
2024-03-29,u2029,referral,,US,mobile,no
2024-03-29,u2030,social,,IN,mobile,yes
2024-03-30,u2031,organic,,UK,mobile,no
2024-03-30,u2032,organic,,US,mobile,yes
2024-03-30,u2033,organic,,DE,mobile,no
2024-03-30,u2034,organic,,IN,mobile,yes
2024-03-30,u2035,paid_search,cmp_ps_2024,US,mobile,yes
2024-03-30,u2036,referral,,US,desktop,no
2024-03-30,u2037,referral,,US,desktop,no
2024-03-31,u2038,organic,,CA,mobile,no
2024-03-31,u2039,organic,,US,desktop,yes
2024-03-31,u2040,organic,,IN,mobile,yes
2024-03-31,u2041,organic,,US,mobile,no
2024-03-31,u2042,organic,,CA,mobile,no
2024-03-31,u2043,paid_search,cmp_ps_2024,IN,mobile,yes
2024-03-31,u2044,paid_search,cmp_ps_2024,IN,mobile,no
2024-03-31,u2045,paid_search,cmp_ps_2024,US,mobile,no
2024-03-31,u2046,referral,,IN,mobile,yes
2024-03-31,u2047,referral,,US,mobile,no
2024-03-31,u2048,social,,DE,mobile,yes
2024-04-01,u2049,organic,,DE,mobile,yes
2024-04-01,u2050,organic,,CA,mobile,yes
2024-04-01,u2051,organic,,CA,desktop,yes
2024-04-01,u2052,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-01,u2053,paid_search,cmp_ps_2024,US,mobile,no
2024-04-01,u2054,referral,,DE,mobile,no
2024-04-01,u2055,social,cmp_social_2024,IN,mobile,yes
2024-04-01,u2056,social,cmp_social_2024,DE,desktop,no
2024-04-01,u2057,social,cmp_social_2024,UK,desktop,yes
2024-04-01,u2058,social,cmp_social_2024,US,mobile,no
2024-04-01,u2059,social,cmp_social_2024,US,desktop,no
2024-04-02,u2060,organic,,US,mobile,yes
2024-04-02,u2061,organic,,US,mobile,yes
2024-04-02,u2062,organic,,IN,mobile,yes
2024-04-02,u2063,organic,,IN,desktop,no
2024-04-02,u2064,paid_search,cmp_ps_2024,IN,mobile,yes
2024-04-02,u2065,paid_search,cmp_ps_2024,DE,mobile,yes
2024-04-02,u2066,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-02,u2067,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-02,u2068,referral,,CA,mobile,no
2024-04-02,u2069,referral,,US,mobile,yes
2024-04-02,u2070,social,cmp_social_2024,US,desktop,yes
2024-04-02,u2071,social,cmp_social_2024,UK,mobile,yes
2024-04-02,u2072,social,cmp_social_2024,US,mobile,yes
2024-04-03,u2073,organic,,CA,mobile,yes
unknown,u2074,paid_search,cmp_ps_2024,IN,mobile,yes
2024-04-03,u2075,referral,,CA,desktop,yes
2024-04-03,u2076,referral,,US,desktop,yes
2024-04-03,u2077,referral,,IN,mobile,no
2024-04-03,u2078,social,cmp_social_2024,US,desktop,no
2024-04-03,u2079,social,cmp_social_2024,IN,mobile,yes
2024-04-03,u2080,social,cmp_social_2024,US,desktop,yes
2024-04-03,u2081,social,cmp_social_2024,US,desktop,no
2024-04-04,u2082,organic,,IN,desktop,no
2024-04-04,u2083,paid_search,cmp_ps_2024,DE,mobile,yes
2024-04-04,u2084,social,cmp_social_2024,US,mobile,no
2024-04-04,u2085,social,cmp_social_2024,US,desktop,yes
2024-04-04,u2086,social,cmp_social_2024,CA,desktop,yes
2024-04-05,u2087,organic,,CA,mobile,yes
2024-04-05,u2088,organic,,US,desktop,no
2024-04-05,u2089,organic,,IN,mobile,no
2024-04-05,u2090,organic,,CA,mobile,yes
2024-04-05,u2091,paid_search,cmp_ps_2024,IN,mobile,yes
2024-04-05,u2092,paid_search,cmp_ps_2024,UK,mobile,no
2024-04-05,u2093,social,cmp_social_2024,US,mobile,yes
2024-04-05,u2094,social,cmp_social_2024,CA,mobile,no
2024-04-05,u2095,social,cmp_social_2024,UK,desktop,no
2024-04-06,u2096,organic,,US,mobile,no
2024-04-06,u2097,organic,,CA,mobile,yes
2024-04-06,u2098,organic,,IN,desktop,no
2024-04-06,u2099,organic,,US,mobile,yes
2024-04-06,u2100,paid_search,cmp_ps_2024,US,mobile,no
2024-04-06,u2101,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-06,u2102,paid_search,cmp_ps_2024,UK,mobile,no
2024-04-06,u2103,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-06,u2104,referral,,US,desktop,no
2024-04-06,u2105,referral,,DE,desktop,yes
2024-04-06,u2106,referral,,UK,mobile,no
2024-04-06,u2107,referral,,IN,desktop,yes
2024-04-06,u2108,social,cmp_social_2024,DE,desktop,yes
2024-04-06,u2109,social,cmp_social_2024,CA,mobile,yes
2024-04-07,u2110,organic,,US,desktop,yes
2024-04-07,u2111,organic,,US,mobile,yes
2024-04-07,u2112,organic,,DE,mobile,yes
2024-04-07,u2113,organic,,UK,desktop,no
2024-04-07,u2114,organic,,DE,mobile,no
2024-04-07,u2115,organic,,IN,desktop,yes
2024-04-07,u2116,paid_search,cmp_ps_2024,UK,mobile,no
2024-04-07,u2117,paid_search,cmp_ps_2024,US,mobile,no
2024-04-07,u2118,referral,,UK,desktop,yes
2024-04-07,u2119,referral,,IN,mobile,yes
2024-04-07,u2120,referral,,DE,mobile,yes
2024-04-07,u2121,referral,,CA,mobile,yes
2024-04-07,u2122,referral,,UK,mobile,no
2024-04-07,u2123,social,cmp_social_2024,UK,mobile,no
2024-04-07,u2124,social,cmp_social_2024,UK,desktop,yes
2024-04-07,u2125,social,cmp_social_2024,IN,desktop,no
2024-04-08,u2126,organic,,CA,desktop,yes
2024-04-08,u2127,organic,,UK,mobile,no
2024-04-08,u2128,organic,,IN,desktop,no
2024-04-08,u2129,paid_search,cmp_ps_2024,UK,mobile,yes
2024-04-08,u2130,referral,,US,desktop,no
2024-04-08,u2131,referral,,CA,desktop,yes
2024-04-08,u2132,referral,,IN,mobile,no
2024-04-08,u2133,referral,,UK,mobile,no
2024-04-08,u2134,social,cmp_social_2024,US,desktop,yes
2024-04-08,u2135,social,cmp_social_2024,UK,desktop,yes
2024-04-08,u2136,social,cmp_social_2024,US,desktop,yes
2024-04-09,u2137,organic,,CA,mobile,yes
2024-04-09,u2138,organic,,CA,mobile,no
2024-04-09,u2139,organic,,US,mobile,no
2024-04-09,u2140,referral,,US,mobile,yes
2024-04-09,u2141,referral,,CA,desktop,no
2024-04-09,u2142,referral,,CA,desktop,yes
2024-04-09,u2143,referral,,UK,mobile,no
2024-04-09,u2144,social,cmp_social_2024,US,mobile,yes
2024-04-09,u2145,social,cmp_social_2024,CA,mobile,yes
2024-04-10,u2146,organic,,DE,desktop,no
2024-04-10,u2147,organic,,UK,desktop,no
2024-04-10,u2148,organic,,IN,mobile,no
2024-04-10,u2149,organic,,US,mobile,no
2024-04-10,u2150,organic,,US,mobile,no
2024-04-10,u2151,organic,,UK,desktop,yes
2024-04-10,u2152,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-10,u2153,paid_search,cmp_ps_2024,IN,desktop,no
2024-04-10,u2154,paid_search,cmp_ps_2024,UK,mobile,no
2024-04-10,u2155,paid_search,cmp_ps_2024,CA,mobile,yes
2024-04-10,u2156,referral,,UK,mobile,yes
2024-04-10,u2157,referral,,CA,mobile,no
2024-04-10,u2158,social,cmp_social_2024,US,mobile,yes
2024-04-11,u2159,organic,,IN,mobile,no
2024-04-11,u2160,organic,,IN,mobile,no
2024-04-11,u2161,organic,,US,mobile,yes
2024-04-11,u2162,organic,,CA,desktop,no
2024-04-11,u2163,organic,,US,desktop,yes
2024-04-11,u2164,organic,,US,desktop,no
2024-04-11,u2165,organic,,IN,mobile,yes
2024-04-11,u2166,organic,,CA,desktop,no
2024-04-11,u2167,paid_search,cmp_ps_2024,UK,mobile,yes
2024-04-11,u2168,paid_search,cmp_ps_2024,UK,desktop,yes
2024-04-11,u2169,referral,,IN,desktop,no
2024-04-11,u2170,social,cmp_social_2024,UK,mobile,yes
2024-04-12,u2171,organic,,US,desktop,yes
2024-04-12,u2172,organic,,DE,mobile,yes
2024-04-12,u2173,organic,,IN,desktop,no
2024-04-12,u2174,organic,,US,mobile,yes
2024-04-12,u2175,organic,,UK,desktop,yes
2024-04-12,u2176,organic,,CA,mobile,no
2024-04-12,u2177,organic,,US,mobile,yes
2024-04-12,u2178,organic,,US,mobile,yes
2024-04-12,u2179,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-12,u2180,referral,,US,mobile,no
2024-04-12,u2181,social,cmp_social_2024,CA,mobile,yes
2024-04-12,u2182,social,cmp_social_2024,US,mobile,no
2024-04-13,u2183,organic,,UK,mobile,no
2024-04-13,u2184,paid_search,cmp_ps_2024,CA,mobile,no
2024-04-13,u2185,paid_search,cmp_ps_2024,DE,mobile,yes
2024-04-13,u2186,paid_search,cmp_ps_2024,IN,desktop,yes
2024-04-13,u2187,paid_search,cmp_ps_2024,UK,desktop,no
2024-04-13,u2188,paid_search,cmp_ps_2024,UK,mobile,yes
2024-04-13,u2189,paid_search,cmp_ps_2024,IN,desktop,no
2024-04-13,u2190,referral,,UK,mobile,yes
2024-04-13,u2191,referral,,US,mobile,yes
2024-04-13,u2192,referral,,DE,desktop,yes
2024-04-13,u2193,referral,,US,desktop,no
2024-04-13,u2194,social,cmp_social_2024,CA,mobile,no
2024-04-13,u2195,social,cmp_social_2024,US,mobile,no
2024-04-13,u2196,social,cmp_social_2024,CA,desktop,yes
2024-04-13,u2197,social,cmp_social_2024,IN,mobile,yes
2024-04-13,u2198,social,cmp_social_2024,CA,mobile,no
2024-04-14,u2199,organic,,IN,mobile,yes
2024-04-14,u2200,organic,,IN,desktop,yes
2024-04-14,u2201,organic,,UK,desktop,yes
2024-04-14,u2202,organic,,IN,desktop,no
2024-04-14,u2203,organic,,CA,mobile,yes
2024-04-14,u2204,organic,,US,mobile,yes
2024-04-14,u2205,paid_search,cmp_ps_2024,CA,desktop,yes
2024-04-14,u2206,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-14,u2207,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-14,u2208,referral,,US,mobile,yes
2024-04-14,u2209,referral,,US,desktop,no
2024-04-14,u2210,social,cmp_social_2024,US,mobile,yes
2024-04-14,u2211,social,cmp_social_2024,CA,desktop,yes
2024-04-14,u2212,social,cmp_social_2024,US,mobile,no
2024-04-14,u2213,social,cmp_social_2024,IN,mobile,no
2024-04-14,u2214,social,cmp_social_2024,CA,mobile,yes
2024-04-15,u2215,paid_search,cmp_ps_2024,CA,mobile,yes
2024-04-15,u2216,paid_search,cmp_ps_2024,IN,desktop,yes
2024-04-15,u2217,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-15,u2218,paid_search,cmp_ps_2024,UK,mobile,yes
2024-04-15,u2219,referral,,UK,mobile,yes
2024-04-15,u2220,referral,,US,desktop,no
2024-04-15,u2221,referral,,DE,mobile,yes
2024-04-15,u2222,social,cmp_social_2024,IN,mobile,yes
2024-04-15,u2223,social,cmp_social_2024,DE,desktop,yes
2024-04-15,u2224,social,cmp_social_2024,CA,desktop,yes
2024-04-15,u2225,social,cmp_social_2024,US,mobile,no
2024-04-15,u2226,social,cmp_social_2024,UK,mobile,yes
2024-04-15,u2227,social,cmp_social_2024,DE,mobile,no
2024-04-15,u2228,social,cmp_social_2024,IN,mobile,yes
2024-04-16,u2229,organic,,UK,mobile,yes
2024-04-16,u2230,organic,,IN,desktop,no
2024-04-16,u2231,organic,,US,mobile,yes
2024-04-16,u2232,organic,,IN,mobile,yes
2024-04-16,u2233,paid_search,cmp_ps_2024,US,mobile,no
2024-04-16,u2234,paid_search,cmp_ps_2024,US,mobile,no
2024-04-16,u2235,referral,,IN,desktop,yes
2024-04-16,u2236,referral,,US,mobile,no
2024-04-16,u2237,social,cmp_social_2024,UK,desktop,yes
2024-04-16,u2238,social,cmp_social_2024,DE,mobile,no
2024-04-16,u2239,social,cmp_social_2024,DE,mobile,yes
2024-04-16,u2240,social,cmp_social_2024,UK,mobile,no
2024-04-17,u2241,organic,,IN,mobile,no
2024-04-17,u2242,organic,,UK,desktop,no
2024-04-17,u2243,organic,,CA,mobile,no
2024-04-17,u2244,organic,,CA,desktop,yes
2024-04-17,u2245,organic,,IN,desktop,yes
2024-04-17,u2246,paid_search,cmp_ps_2024,CA,mobile,no
2024-04-17,u2247,referral,,US,desktop,yes
2024-04-17,u2248,referral,,CA,desktop,no
2024-04-17,u2249,referral,,US,mobile,yes
2024-04-17,u2250,social,cmp_social_2024,US,mobile,no
unknown,u2251,social,cmp_social_2024,CA,desktop,no
2024-04-17,u2252,social,cmp_social_2024,CA,desktop,yes
2024-04-18,u2253,organic,,UK,desktop,no
2024-04-18,u2254,organic,,IN,mobile,yes
2024-04-18,u2255,organic,,IN,desktop,yes
2024-04-18,u2256,organic,,US,mobile,no
2024-04-18,u2257,organic,,US,mobile,yes
2024-04-18,u2258,organic,,IN,mobile,yes
2024-04-18,u2259,organic,,UK,desktop,no
2024-04-18,u2260,organic,,US,mobile,yes
2024-04-18,u2261,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-18,u2262,paid_search,cmp_ps_2024,UK,desktop,yes
2024-04-18,u2263,paid_search,cmp_ps_2024,CA,desktop,no
2024-04-18,u2264,paid_search,cmp_ps_2024,US,desktop,no
2024-04-18,u2265,paid_search,cmp_ps_2024,CA,mobile,no
2024-04-18,u2266,referral,,CA,mobile,no
2024-04-18,u2267,referral,,IN,mobile,no
2024-04-18,u2268,referral,,IN,mobile,no
2024-04-18,u2269,referral,,UK,desktop,no
2024-04-18,u2270,social,cmp_social_2024,UK,desktop,no
2024-04-18,u2271,social,cmp_social_2024,US,mobile,yes
2024-04-18,u2272,social,cmp_social_2024,US,desktop,no
2024-04-19,u2273,organic,,DE,mobile,yes
2024-04-19,u2274,organic,,DE,mobile,yes
2024-04-19,u2275,organic,,US,mobile,yes
2024-04-19,u2276,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-19,u2277,paid_search,cmp_ps_2024,US,desktop,no
2024-04-19,u2278,paid_search,cmp_ps_2024,UK,desktop,no
2024-04-19,u2279,paid_search,cmp_ps_2024,US,mobile,no
2024-04-19,u2280,social,cmp_social_2024,DE,mobile,yes
2024-04-19,u2281,social,cmp_social_2024,US,mobile,no
2024-04-19,u2282,social,cmp_social_2024,UK,mobile,no
2024-04-19,u2283,social,cmp_social_2024,IN,mobile,yes
2024-04-20,u2284,organic,,IN,mobile,yes
2024-04-20,u2285,organic,,IN,desktop,no
2024-04-20,u2286,organic,,CA,mobile,yes
2024-04-20,u2287,organic,,US,mobile,no
2024-04-20,u2288,organic,,CA,mobile,no
2024-04-20,u2289,organic,,US,mobile,no
2024-04-20,u2290,organic,,CA,desktop,yes
2024-04-20,u2291,paid_search,cmp_ps_2024,US,mobile,no
2024-04-20,u2292,referral,,CA,mobile,yes
2024-04-20,u2293,referral,,IN,desktop,yes
2024-04-20,u2294,referral,,US,mobile,no
2024-04-20,u2295,referral,,CA,desktop,yes
2024-04-20,u2296,referral,,US,mobile,yes
2024-04-20,u2297,social,cmp_social_2024,CA,mobile,no
2024-04-20,u2298,social,cmp_social_2024,CA,mobile,yes
2024-04-20,u2299,social,cmp_social_2024,IN,desktop,no
2024-04-21,u2300,organic,,CA,mobile,yes
2024-04-21,u2301,organic,,US,desktop,no
2024-04-21,u2302,organic,,US,desktop,no
2024-04-21,u2303,paid_search,cmp_ps_2024,IN,desktop,no
2024-04-21,u2304,paid_search,cmp_ps_2024,US,mobile,no
2024-04-21,u2305,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-21,u2306,social,cmp_social_2024,IN,mobile,no
2024-04-21,u2307,social,cmp_social_2024,UK,mobile,yes
2024-04-21,u2308,social,cmp_social_2024,DE,desktop,no
2024-04-21,u2309,social,cmp_social_2024,US,mobile,no
2024-04-21,u2310,social,cmp_social_2024,US,mobile,no
2024-04-22,u2311,organic,,IN,desktop,no
2024-04-22,u2312,organic,,US,desktop,no
2024-04-22,u2313,organic,,US,desktop,yes
2024-04-22,u2314,organic,,IN,mobile,no
2024-04-22,u2315,paid_search,cmp_ps_2024,US,mobile,no
2024-04-22,u2316,paid_search,cmp_ps_2024,CA,mobile,no
2024-04-22,u2317,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-22,u2318,referral,,UK,mobile,no
2024-04-22,u2319,referral,,IN,mobile,yes
2024-04-22,u2320,social,cmp_social_2024,DE,desktop,yes
2024-04-23,u2321,organic,,UK,mobile,no
2024-04-23,u2322,organic,,IN,desktop,yes
2024-04-23,u2323,paid_search,cmp_ps_2024,UK,desktop,no
2024-04-23,u2324,paid_search,cmp_ps_2024,US,desktop,yes
2024-04-23,u2325,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-23,u2326,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-23,u2327,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-23,u2328,referral,,IN,desktop,no
2024-04-23,u2329,social,cmp_social_2024,US,mobile,yes
2024-04-23,u2330,social,cmp_social_2024,DE,mobile,no
2024-04-23,u2331,social,cmp_social_2024,US,mobile,yes
2024-04-24,u2332,organic,,US,desktop,yes
2024-04-24,u2333,organic,,US,mobile,yes
2024-04-24,u2334,organic,,UK,mobile,no
2024-04-24,u2335,organic,,CA,mobile,yes
2024-04-24,u2336,organic,,CA,desktop,no
2024-04-24,u2337,organic,,IN,desktop,yes
2024-04-24,u2338,paid_search,cmp_ps_2024,IN,mobile,no
2024-04-24,u2339,paid_search,cmp_ps_2024,US,mobile,no
2024-04-24,u2340,referral,,IN,mobile,yes
2024-04-24,u2341,referral,,US,mobile,no
2024-04-24,u2342,referral,,US,mobile,no
2024-04-24,u2343,referral,,US,desktop,no
2024-04-24,u2344,social,cmp_social_2024,DE,desktop,yes
2024-04-24,u2345,social,cmp_social_2024,US,mobile,no
2024-04-24,u2346,social,cmp_social_2024,US,mobile,yes
2024-04-24,u2347,social,cmp_social_2024,IN,desktop,yes
2024-04-25,u2348,organic,,US,desktop,no
2024-04-25,u2349,organic,,DE,desktop,yes
2024-04-25,u2350,organic,,US,mobile,yes
2024-04-25,u2351,organic,,US,mobile,yes
2024-04-25,u2352,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-25,u2353,referral,,US,desktop,yes
2024-04-25,u2354,social,cmp_social_2024,US,desktop,no
2024-04-25,u2355,social,cmp_social_2024,US,desktop,yes
2024-04-25,u2356,social,cmp_social_2024,US,desktop,no
2024-04-26,u2357,organic,,DE,desktop,yes
2024-04-26,u2358,organic,,CA,mobile,yes
2024-04-26,u2359,organic,,IN,mobile,yes
2024-04-26,u2360,organic,,US,desktop,no
2024-04-26,u2361,organic,,US,desktop,yes
2024-04-26,u2362,referral,,UK,mobile,yes
2024-04-26,u2363,referral,,CA,desktop,no
2024-04-26,u2364,referral,,US,mobile,no
2024-04-26,u2365,social,cmp_social_2024,IN,desktop,yes
2024-04-26,u2366,social,cmp_social_2024,DE,mobile,no
2024-04-26,u2367,social,cmp_social_2024,IN,mobile,no
2024-04-27,u2368,organic,,US,mobile,no
2024-04-27,u2369,organic,,IN,mobile,no
2024-04-27,u2370,organic,,DE,mobile,yes
2024-04-27,u2371,organic,,IN,mobile,yes
2024-04-27,u2372,organic,,DE,desktop,yes
2024-04-27,u2373,paid_search,cmp_ps_2024,US,desktop,no
2024-04-27,u2374,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-28,u2375,organic,,CA,mobile,yes
2024-04-28,u2376,organic,,US,desktop,yes
2024-04-28,u2377,organic,,DE,mobile,no
2024-04-28,u2378,organic,,IN,desktop,yes
2024-04-28,u2379,organic,,DE,mobile,yes
2024-04-28,u2380,organic,,CA,desktop,yes
2024-04-28,u2381,organic,,US,mobile,no
2024-04-28,u2382,paid_search,cmp_ps_2024,US,mobile,no
2024-04-28,u2383,referral,,UK,desktop,yes
2024-04-28,u2384,social,cmp_social_2024,DE,mobile,no
2024-04-28,u2385,social,cmp_social_2024,IN,desktop,yes
2024-04-29,u2386,organic,,UK,mobile,yes
2024-04-29,u2387,organic,,US,desktop,yes
2024-04-29,u2388,organic,,US,mobile,yes
2024-04-29,u2389,organic,,IN,desktop,no
2024-04-29,u2390,organic,,UK,mobile,yes
2024-04-29,u2391,paid_search,cmp_ps_2024,US,desktop,no
2024-04-29,u2392,paid_search,cmp_ps_2024,UK,mobile,yes
2024-04-29,u2393,referral,,DE,mobile,no
2024-04-29,u2394,referral,,US,desktop,yes
2024-04-29,u2395,referral,,US,mobile,yes
2024-04-29,u2396,referral,,US,desktop,no
2024-04-29,u2397,social,cmp_social_2024,US,desktop,yes
2024-04-29,u2398,social,cmp_social_2024,US,mobile,yes
2024-04-29,u2399,social,cmp_social_2024,US,desktop,no
2024-04-30,u2400,organic,,US,desktop,no
2024-04-30,u2401,organic,,IN,mobile,yes
2024-04-30,u2402,organic,,UK,desktop,yes
2024-04-30,u2403,organic,,CA,mobile,no
2024-04-30,u2404,organic,,US,mobile,yes
2024-04-30,u2405,paid_search,cmp_ps_2024,US,mobile,no
2024-04-30,u2406,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-30,u2407,paid_search,cmp_ps_2024,IN,mobile,yes
2024-04-30,u2408,paid_search,cmp_ps_2024,US,mobile,yes
2024-04-30,u2409,social,cmp_social_2024,US,desktop,no
2024-04-30,u2410,social,cmp_social_2024,CA,mobile,yes
2024-05-01,u2411,organic,,IN,mobile,yes
2024-05-01,u2412,organic,,US,desktop,yes
2024-05-01,u2413,organic,,US,desktop,yes
2024-05-01,u2414,paid_search,cmp_ps_2024,UK,desktop,yes
2024-05-01,u2415,paid_search,cmp_ps_2024,US,mobile,no
2024-05-01,u2416,paid_search,cmp_ps_2024,US,desktop,no
2024-05-01,u2417,paid_search,cmp_ps_2024,US,desktop,yes
2024-05-01,u2418,referral,,IN,desktop,yes
2024-05-01,u2419,referral,,DE,mobile,yes
2024-05-01,u2420,social,cmp_social_2024,US,desktop,yes
2024-05-01,u2421,social,cmp_social_2024,US,mobile,no
2024-05-01,u2422,social,cmp_social_2024,US,mobile,yes
2024-05-01,u2423,social,cmp_social_2024,US,desktop,no
2024-05-01,u2424,social,cmp_social_2024,US,desktop,yes
2024-05-01,u2425,social,cmp_social_2024,CA,mobile,yes
2024-05-02,u2426,organic,,US,desktop,yes
2024-05-02,u2427,organic,,IN,mobile,yes
2024-05-02,u2428,organic,,IN,mobile,yes
2024-05-02,u2429,organic,,US,mobile,yes
2024-05-02,u2430,organic,,CA,desktop,yes
2024-05-02,u2431,organic,,DE,mobile,yes
2024-05-02,u2432,paid_search,cmp_ps_2024,CA,desktop,no
2024-05-02,u2433,paid_search,cmp_ps_2024,CA,mobile,no
2024-05-02,u2434,referral,,IN,desktop,yes
2024-05-02,u2435,referral,,IN,mobile,yes
2024-05-02,u2436,social,cmp_social_2024,DE,mobile,no
2024-05-02,u2437,social,cmp_social_2024,US,mobile,yes
2024-05-03,u2438,organic,,CA,desktop,yes
2024-05-03,u2439,organic,,US,mobile,yes
2024-05-03,u2440,organic,,US,mobile,no
2024-05-03,u2441,organic,,CA,desktop,yes
2024-05-03,u2442,paid_search,cmp_ps_2024,IN,mobile,no
2024-05-03,u2443,paid_search,cmp_ps_2024,US,mobile,no
2024-05-03,u2444,paid_search,cmp_ps_2024,US,desktop,yes
2024-05-03,u2445,paid_search,cmp_ps_2024,UK,mobile,no
2024-05-03,u2446,paid_search,cmp_ps_2024,IN,desktop,yes
2024-05-03,u2447,referral,,IN,mobile,yes
2024-05-03,u2448,social,cmp_social_2024,US,mobile,no
2024-05-03,u2449,social,cmp_social_2024,UK,mobile,no
2024-05-03,u2450,social,cmp_social_2024,CA,mobile,no
2024-05-04,u2451,organic,,UK,desktop,yes
2024-05-04,u2452,organic,,US,desktop,no
2024-05-04,u2453,organic,,CA,mobile,no
2024-05-04,u2454,organic,,DE,mobile,no
2024-05-04,u2455,paid_search,cmp_ps_2024,UK,mobile,yes
2024-05-04,u2456,paid_search,cmp_ps_2024,US,desktop,yes
2024-05-04,u2457,paid_search,cmp_ps_2024,UK,mobile,no
2024-05-04,u2458,paid_search,cmp_ps_2024,US,mobile,yes
2024-05-04,u2459,paid_search,cmp_ps_2024,IN,desktop,yes
2024-05-04,u2460,referral,,US,mobile,no
2024-05-04,u2461,referral,,UK,mobile,yes
2024-05-04,u2462,social,cmp_social_2024,US,mobile,no
2024-05-04,u2463,social,cmp_social_2024,CA,mobile,no
2024-05-05,u2464,organic,,IN,mobile,no
2024-05-05,u2465,organic,,IN,desktop,yes
2024-05-05,u2466,paid_search,cmp_ps_2024,IN,desktop,yes
2024-05-05,u2467,paid_search,cmp_ps_2024,US,desktop,no
2024-05-05,u2468,referral,,IN,mobile,yes
2024-05-05,u2469,referral,,IN,mobile,no
2024-05-05,u2470,referral,,UK,desktop,yes
2024-05-05,u2471,referral,,UK,mobile,yes
